host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,availability_eoy,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month,n_amenities,n_verifications,property_type_clean,host_years,neighbourhood_cleansed_freq,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Eixample,neighbourhood_group_cleansed_Gràcia,neighbourhood_group_cleansed_Horta-Guinardó,neighbourhood_group_cleansed_Les Corts,neighbourhood_group_cleansed_Nou Barris,neighbourhood_group_cleansed_Sant Andreu,neighbourhood_group_cleansed_Sant Martí,neighbourhood_group_cleansed_Sants-Montjuïc,neighbourhood_group_cleansed_Sarrià-Sant Gervasi
0.0,100.0,99.0,1.0,1.0,1.0,41.38184,2.15119,4.0,1.0,2.0,2.0,186.0,2,30,5,306,288,59,255,47430.0,4.76,4.79,4.68,4.78,4.79,4.76,4.59,1,1,2.05,50,2,Entire rental unit,13.76986301369863,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
3.0,0.0,0.0,0.0,1.0,1.0,41.38422,2.18412,6.0,2.0,2.0,4.0,220.0,1,730,0,179,194,24,6,1320.0,4.56,4.69,4.56,4.74,4.88,4.97,4.54,0,2,1.4,33,2,Entire rental unit,13.767123287671232,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.40508,2.15491,3.0,1.0,3.0,3.0,287.0,1,10,5,276,508,51,255,73185.0,4.91,4.93,4.93,4.99,4.99,4.96,4.86,0,2,3.16,67,2,Other,13.758904109589041,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40502,2.20802,4.0,1.0,2.0,2.0,152.0,2,1125,3,300,563,50,255,38760.0,4.69,4.79,4.58,4.92,4.9,4.67,4.64,1,5,3.49,30,2,Entire rental unit,13.753424657534246,0.0080370942812983,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.375553476091895,2.1625359295673867,4.0,1.0,2.0,2.0,166.0,2,35,3,317,465,74,240,39840.0,4.66,4.7,4.64,4.71,4.76,4.8,4.55,0,1,2.83,49,2,Entire condo,13.745205479452055,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,91.0,86.0,0.0,1.0,1.0,41.37911,2.15356,5.0,2.0,3.0,3.0,256.0,1,1125,5,335,143,79,30,7680.0,4.68,4.82,4.59,4.78,4.84,4.84,4.55,0,4,0.89,38,2,Entire rental unit,14.145205479452056,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.38545,2.18117,6.0,1.0,3.0,4.0,240.0,32,330,30,365,5,108,0,0.0,4.8,4.8,4.8,5.0,5.0,5.0,5.0,0,413,0.13,41,2,Entire rental unit,14.005479452054795,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.38148,2.18123,3.0,1.0,1.0,3.0,250.0,1,330,30,362,5,108,6,1500.0,4.8,4.4,4.8,5.0,4.8,5.0,4.6,0,413,0.03,36,2,Entire rental unit,14.005479452054795,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.39639,2.17641,6.0,2.0,3.0,4.0,238.0,1,330,30,365,9,108,0,0.0,3.75,3.75,4.38,4.63,4.25,4.25,3.75,0,413,0.06,44,2,Entire rental unit,14.005479452054795,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,90.0,100.0,0.0,1.0,1.0,41.3795,2.16568,4.0,1.0,2.0,4.0,160.0,3,31,0,269,505,45,255,40800.0,4.48,4.71,4.44,4.85,4.87,4.61,4.5,1,1,3.13,27,2,Entire rental unit,13.695890410958905,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.38268,2.15044,2.0,1.0,2.0,2.0,179.0,2,7,7,187,211,31,255,45645.0,4.86,4.93,4.91,4.88,4.92,4.77,4.73,0,3,1.29,41,2,Entire rental unit,13.684931506849315,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.38035,2.17821,5.0,1.0,2.0,5.0,211.0,2,330,23,358,11,101,0,0.0,4.29,4.18,4.45,4.64,4.64,4.45,4.18,0,413,0.07,38,2,Entire rental unit,14.005479452054795,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,70.0,0.0,1.0,1.0,41.37374,2.15852,7.0,2.0,3.0,3.0,118.0,1,365,5,311,696,61,255,30090.0,4.65,4.71,4.58,4.83,4.92,4.84,4.6,0,1,4.26,44,2,Entire rental unit,13.665753424657535,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,57.0,1.0,1.0,1.0,41.40413,2.15692,4.0,1.0,2.0,4.0,126.0,30,1125,0,149,113,77,240,30240.0,4.72,4.76,4.74,4.77,4.82,4.86,4.6,0,1,0.76,57,2,Other,13.64931506849315,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.37973,2.17458,5.0,2.0,2.0,3.0,294.0,1,365,0,169,223,23,156,45864.0,4.71,4.6,4.8,4.68,4.83,4.87,4.65,0,9,1.63,76,2,Entire serviced apartment,13.635616438356164,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.3884,2.17936,4.0,1.0,1.0,2.0,250.0,2,1125,30,356,3,108,0,0.0,5.0,5.0,4.67,4.33,5.0,5.0,4.33,0,413,0.02,6,2,Entire rental unit,14.005479452054795,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,86.0,1.0,1.0,1.0,41.39144,2.16128,4.0,2.0,2.0,4.0,292.0,1,1125,2,253,515,30,255,74460.0,4.85,4.87,4.89,4.86,4.89,4.96,4.77,0,2,3.2,44,2,Entire rental unit,14.331506849315069,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,0.0,1.0,0.0,41.39829,2.1812,1.0,2.0,1.0,1.0,45.0,31,1125,0,257,116,0,0,0.0,4.8,4.72,4.86,4.92,4.92,4.83,4.76,1,2,0.72,23,2,Private room in rental unit,13.610958904109589,0.02581143740340031,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,94.0,1.0,1.0,1.0,41.40002,2.1579,6.0,2.0,2.0,3.0,150.0,2,30,3,212,456,38,255,38250.0,4.66,4.78,4.63,4.73,4.81,4.92,4.66,0,1,2.83,34,2,Entire rental unit,13.608219178082193,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.40998,2.17553,5.0,1.0,2.0,4.0,171.0,4,1124,4,105,223,62,216,36936.0,4.66,4.75,4.74,4.83,4.85,4.81,4.59,1,21,1.39,25,2,Entire rental unit,13.6,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,70.0,1.0,1.0,1.0,41.37733,2.17651,1.0,1.0,1.0,1.0,35.0,31,62,1,133,373,61,255,8925.0,4.79,4.82,4.76,4.87,4.87,4.91,4.76,0,1,2.35,43,2,Private room in rental unit,13.6,0.06455435342606904,0,1,0,0,0,0,0,0,0,0,0,0
1.0,94.0,93.0,0.0,1.0,1.0,41.38946,2.17593,3.0,1.0,1.0,2.0,164.0,4,1124,10,240,143,78,255,41820.0,4.7,4.7,4.63,4.8,4.77,4.92,4.48,0,4,0.89,19,2,Entire rental unit,14.139726027397261,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
1.0,94.0,93.0,0.0,1.0,1.0,41.38139,2.16692,4.0,1.0,1.0,2.0,127.0,4,1125,5,238,244,76,200,25400.0,4.79,4.86,4.8,4.83,4.86,4.72,4.6,0,4,1.51,33,2,Other,14.139726027397261,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39195,2.1714,6.0,2.0,3.0,3.0,359.0,2,365,14,209,74,90,0,0.0,4.47,4.65,4.59,4.43,4.47,4.77,4.45,1,14,0.69,30,3,Entire rental unit,14.04109589041096,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,96.0,1.0,1.0,1.0,41.37850578093848,2.151792572674604,2.0,1.0,1.0,1.0,119.0,3,730,19,79,167,79,90,10710.0,4.86,4.82,4.92,4.95,4.9,4.79,4.71,0,1,1.24,25,2,Other,11.471232876712328,0.04234930448222566,0,1,0,1,0,0,0,0,0,0,0,0
1.0,100.0,100.0,1.0,1.0,1.0,41.38046,2.17822,4.0,2.0,2.0,3.0,177.0,31,1125,14,302,41,45,186,32922.0,4.46,4.49,3.88,4.9,4.85,4.73,4.32,0,2,0.25,44,2,Entire condo,14.887671232876713,0.06455435342606904,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,86.0,1.0,1.0,1.0,41.37501,2.16009,8.0,2.0,4.0,4.0,258.0,3,1124,7,24,359,23,252,65016.0,4.55,4.69,4.55,4.64,4.72,4.77,4.57,0,43,2.25,35,2,Entire rental unit,14.01917808219178,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,99.0,1.0,1.0,1.0,41.396084,2.168906,2.0,1.0,1.0,2.0,134.0,2,11,9,185,213,29,255,34170.0,4.75,4.83,4.72,4.82,4.84,4.91,4.56,0,3,1.31,39,2,Other,13.684931506849315,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,67.0,1.0,1.0,1.0,41.39822,2.16081,4.0,1.0,2.0,3.0,203.0,4,1125,7,327,144,70,255,51765.0,4.91,4.92,4.95,4.94,4.98,4.98,4.78,0,4,1.22,51,3,Entire rental unit,13.553424657534247,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,67.0,1.0,1.0,1.0,41.39871,2.15292,4.0,2.0,2.0,3.0,243.0,3,365,1,231,104,69,162,39366.0,4.83,4.86,4.88,4.95,4.98,4.84,4.69,0,4,0.81,58,3,Entire rental unit,13.553424657534247,0.030396702730551263,0,0,0,0,0,0,0,0,0,0,0,1
0.0,100.0,67.0,1.0,1.0,1.0,41.3990403,2.1527793,5.0,2.0,2.0,4.0,225.0,4,365,3,310,126,63,232,52200.0,4.91,4.91,4.9,4.93,4.94,4.85,4.73,0,4,1.09,62,3,Entire rental unit,13.553424657534247,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.40248,2.19668,1.0,1.0,1.0,1.0,10.0,1,150,2,337,345,80,216,2160.0,4.68,4.77,4.57,4.83,4.89,4.7,4.7,0,2,2.13,24,2,Private room in rental unit,13.542465753424658,0.009788768675940238,0,1,0,0,0,0,0,0,0,1,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.39696,2.16652,4.0,1.0,1.0,1.0,188.0,1,1125,12,90,143,90,198,37224.0,4.69,4.8,4.72,4.8,4.84,4.96,4.54,1,40,1.31,47,3,Entire rental unit,13.558904109589042,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.37243,2.16542,2.0,1.0,1.0,1.0,247.0,5,18,0,157,355,42,255,62985.0,4.96,4.96,4.95,4.96,4.98,4.84,4.85,0,2,2.23,52,2,Entire rental unit,12.457534246575342,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40385,2.1691,5.0,1.0,2.0,2.0,164.0,1,1125,14,88,117,88,126,20664.0,4.32,4.42,4.36,4.51,4.74,4.74,4.12,1,40,1.04,43,3,Entire rental unit,13.558904109589042,0.016383307573415766,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40347,2.17157,4.0,2.0,2.0,3.0,225.0,1,1125,14,92,194,92,222,49950.0,4.45,4.48,4.31,4.7,4.78,4.86,4.37,0,40,1.49,42,3,Entire rental unit,13.558904109589042,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.4016,2.19424,1.0,2.0,1.0,1.0,72.0,5,1125,1,313,344,63,255,18360.0,4.67,4.74,4.52,4.83,4.81,4.68,4.64,0,2,2.13,16,2,Private room in rental unit,13.542465753424658,0.009788768675940238,0,1,0,0,0,0,0,0,0,1,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.39795,2.17166,3.0,2.0,2.0,2.0,182.0,5,30,1,130,244,63,255,46410.0,4.91,4.9,4.86,4.86,4.95,4.95,4.8,0,1,1.96,55,3,Entire rental unit,13.504109589041096,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.38467,2.18016,6.0,1.0,3.0,4.0,208.0,2,330,30,365,4,108,0,0.0,4.75,4.75,5.0,5.0,5.0,4.75,4.25,0,413,0.03,38,2,Entire rental unit,14.005479452054795,0.06409067490984029,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,98.0,0.0,1.0,0.0,41.39774,2.18218,2.0,2.0,1.0,1.0,59.0,31,1125,0,256,86,0,0,0.0,4.91,4.92,4.91,4.97,4.97,4.91,4.92,1,2,0.58,22,2,Private room in rental unit,13.610958904109589,0.02581143740340031,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,95.0,1.0,1.0,1.0,41.39161,2.15782,2.0,1.0,2.0,2.0,197.0,6,91,5,148,210,76,255,50235.0,4.91,4.91,4.86,4.97,4.97,4.95,4.76,0,2,1.3,45,2,Entire rental unit,13.498630136986302,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
2.0,100.0,88.0,1.0,1.0,1.0,41.42257,2.18047,3.0,2.0,3.0,3.0,180.0,7,1125,5,260,39,36,56,10080.0,4.64,4.77,4.85,4.95,4.9,4.56,4.69,0,2,0.26,21,2,Entire rental unit,13.493150684931507,0.002833590932509016,0,0,0,0,0,0,0,0,1,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.40376,2.17292,5.0,1.0,2.0,5.0,250.0,1,1125,30,365,7,108,0,0.0,4.2,4.29,4.57,4.57,4.71,4.71,3.71,0,413,0.04,36,2,Entire rental unit,14.005479452054795,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.40187,2.1729,5.0,1.0,2.0,5.0,250.0,2,330,30,365,4,108,0,0.0,4.75,4.75,4.75,5.0,5.0,5.0,4.5,0,413,0.02,7,2,Entire rental unit,14.005479452054795,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.37779,2.16729,6.0,1.0,2.0,6.0,218.0,6,600,1,266,73,34,48,10464.0,4.67,4.62,4.62,4.85,4.9,4.49,4.45,1,5,0.48,34,3,Entire rental unit,14.64931506849315,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.37701,2.16663,5.0,1.0,2.0,3.0,164.0,6,60,3,261,44,37,36,5904.0,4.84,4.88,4.72,4.91,4.93,4.74,4.64,1,5,0.3,36,3,Entire rental unit,14.64931506849315,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.40012,2.1756,6.0,2.0,3.0,4.0,350.0,2,365,9,270,96,64,36,12600.0,4.71,4.68,4.82,4.79,4.78,4.8,4.6,0,14,0.6,38,2,Entire rental unit,14.246575342465754,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,0.0,1.0,1.0,41.4003,2.17502,8.0,2.0,4.0,6.0,408.0,2,360,5,74,164,34,72,29376.0,4.71,4.77,4.82,4.76,4.7,4.75,4.71,0,14,1.02,39,2,Entire rental unit,14.246575342465754,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
2.0,100.0,100.0,0.0,1.0,1.0,41.39095,2.1964,5.0,2.0,2.0,4.0,263.0,3,365,21,307,61,88,54,14202.0,4.77,4.77,4.67,4.87,4.9,4.9,4.62,1,1,0.38,55,2,Other,13.482191780821918,0.00783101494075219,0,0,0,0,0,0,0,0,0,1,0,0
1.0,100.0,93.0,1.0,1.0,1.0,41.39506,2.17308,8.0,2.0,4.0,5.0,330.0,2,60,11,320,694,63,255,84150.0,4.81,4.88,4.82,4.88,4.92,4.88,4.79,0,12,4.66,44,2,Entire rental unit,14.334246575342465,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,86.0,1.0,1.0,1.0,41.3888,2.15898,5.0,2.0,3.0,4.0,239.0,3,1125,4,87,386,56,198,47322.0,4.63,4.72,4.6,4.72,4.82,4.86,4.62,0,43,2.41,42,2,Entire rental unit,14.01917808219178,0.05368366821226172,0,0,0,1,0,0,0,0,0,0,0,0
1.0,94.0,76.0,1.0,1.0,1.0,41.39646,2.17132,4.0,1.0,2.0,2.0,233.0,4,160,0,237,211,32,176,41008.0,4.8,4.82,4.84,4.82,4.79,4.89,4.74,0,1,1.44,51,2,Entire rental unit,13.476712328767123,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.37535,2.16727,11.0,2.0,4.0,9.0,397.0,3,45,17,322,990,88,255,101235.0,4.95,4.92,4.93,4.96,4.97,4.85,4.86,1,3,6.14,59,3,Entire serviced apartment,13.465753424657533,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
1.0,100.0,91.0,1.0,1.0,1.0,41.39877,2.17755,2.0,1.0,1.0,1.0,287.0,3,30,13,344,233,91,126,36162.0,4.78,4.82,4.89,4.83,4.86,4.87,4.71,0,1,1.58,54,2,Other,13.46027397260274,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.37535,2.16727,9.0,2.0,3.0,8.0,336.0,3,90,12,300,806,79,255,85680.0,4.97,4.96,4.93,4.98,4.97,4.83,4.87,1,3,5.08,60,3,Entire serviced apartment,13.465753424657533,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.38075,2.15804,4.0,1.0,2.0,4.0,161.0,3,30,7,109,605,52,255,41055.0,4.86,4.87,4.91,4.97,4.96,4.9,4.83,0,1,3.79,40,2,Entire rental unit,13.457534246575342,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.40263,2.17072,5.0,1.0,2.0,2.0,250.0,1,1125,30,365,4,108,0,0.0,3.75,4.0,4.0,5.0,4.75,4.75,3.5,0,413,0.05,36,2,Entire rental unit,14.005479452054795,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.40213,2.17083,3.0,1.0,1.0,3.0,250.0,2,330,30,365,2,108,0,0.0,4.0,3.5,4.0,4.5,4.5,4.5,4.0,0,413,0.01,36,2,Entire rental unit,14.005479452054795,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,84.0,0.0,1.0,1.0,41.4091495,2.1756861,2.0,1.0,1.0,1.0,62.0,1,5,2,202,8,68,48,2976.0,5.0,5.0,5.0,5.0,4.88,5.0,4.88,0,1,4.62,31,2,Private room in rental unit,13.427397260273972,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
2.0,70.0,0.0,0.0,1.0,1.0,41.38361,2.18552,1.0,1.0,1.0,1.0,60.0,3,21,28,88,52,88,0,0.0,4.8,4.83,4.67,4.87,4.88,5.0,4.81,0,2,0.35,38,2,Private room in rental unit,13.424657534246576,0.06409067490984029,0,1,0,0,0,0,0,0,0,0,0,0
1.0,100.0,91.0,0.0,1.0,1.0,41.38201,2.14828,5.0,2.0,3.0,4.0,163.0,4,120,0,206,271,52,248,40424.0,4.59,4.73,4.65,4.88,4.88,4.67,4.56,0,2,1.79,32,2,Entire rental unit,13.424657534246576,0.04234930448222566,0,0,0,1,0,0,0,0,0,0,0,0
2.0,60.0,5.0,0.0,1.0,1.0,41.38141,2.16374,3.0,1.0,1.0,3.0,65.0,32,1125,0,257,2,0,0,0.0,2.5,4.0,2.0,5.0,5.0,3.0,2.0,0,8,0.01,16,2,Entire rental unit,14.830136986301369,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,94.0,0.0,1.0,1.0,41.37641,2.15895,2.0,1.0,1.0,1.0,132.0,1,1125,0,267,904,35,255,33660.0,4.76,4.8,4.77,4.91,4.94,4.85,4.71,0,1,5.74,40,2,Entire rental unit,13.419178082191781,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
2.0,100.0,100.0,0.0,1.0,1.0,41.39748,2.15357,2.0,1.0,1.0,1.0,45.0,31,90,27,362,101,105,62,2790.0,4.82,4.83,4.8,4.87,4.81,4.94,4.82,0,3,0.66,23,2,Private room in rental unit,13.468493150684932,0.030396702730551263,0,1,0,0,0,0,0,0,0,0,0,1
2.0,100.0,88.0,1.0,1.0,1.0,41.38192,2.15563,2.0,1.0,1.0,1.0,41.0,30,360,0,300,116,43,255,10455.0,4.9,4.87,4.95,4.95,4.91,4.93,4.85,0,2,0.75,25,2,Private room in rental unit,13.41095890410959,0.04234930448222566,0,1,0,1,0,0,0,0,0,0,0,0
2.0,100.0,88.0,1.0,1.0,1.0,41.3819,2.15419,2.0,1.0,1.0,1.0,39.0,30,100,14,349,92,92,180,7020.0,4.76,4.86,4.92,4.92,4.85,4.88,4.67,0,2,0.58,25,2,Private room in rental unit,13.41095890410959,0.04234930448222566,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,71.0,1.0,1.0,1.0,41.37877,2.19063,2.0,1.0,1.0,1.0,70.0,32,364,4,321,76,65,255,17850.0,4.93,4.95,4.73,4.96,5.0,4.93,4.78,0,3,0.51,34,2,Entire rental unit,15.115068493150686,0.02622359608449253,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.40315,2.18462,1.0,2.0,1.0,1.0,35.0,28,365,0,175,68,14,255,8925.0,4.6,4.66,4.84,4.81,4.78,4.69,4.69,1,2,0.61,48,2,Private room in rental unit,13.402739726027397,0.05677485832045338,0,1,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.39696816949049,2.17838731285169,11.0,3.0,4.0,6.0,409.0,3,1125,18,299,143,88,72,29448.0,4.87,4.92,4.87,4.93,4.94,4.85,4.8,1,1,0.92,34,2,Entire rental unit,13.397260273972602,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.41015,2.14451,11.0,2.0,4.0,7.0,263.0,2,30,5,183,565,30,255,67065.0,4.88,4.9,4.84,4.9,4.91,4.68,4.81,0,1,3.52,61,2,Entire rental unit,13.449315068493151,0.01396187532199897,0,0,0,0,0,0,0,0,0,0,0,1
0.0,100.0,88.0,0.0,1.0,1.0,41.399,2.2062,7.0,2.0,3.0,5.0,228.0,3,90,11,172,282,73,252,57456.0,4.68,4.76,4.71,4.74,4.76,4.78,4.54,0,1,1.76,49,2,Entire rental unit,13.389041095890411,0.02514167954662545,0,0,0,0,0,0,0,0,0,1,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.39401,2.17159,5.0,1.0,1.0,2.0,207.0,2,365,0,182,175,63,198,40986.0,4.58,4.71,4.6,4.65,4.67,4.89,4.58,1,14,1.55,34,3,Entire rental unit,14.04109589041096,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.40275,2.17698,2.0,1.0,1.0,1.0,165.0,6,1125,2,304,475,76,255,42075.0,4.78,4.85,4.72,4.86,4.96,4.9,4.72,0,1,2.98,36,2,Other,13.427397260273972,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,98.0,1.0,1.0,1.0,41.37971,2.1575,6.0,1.0,2.0,3.0,162.0,3,30,3,111,482,54,255,41310.0,4.83,4.85,4.87,4.98,4.98,4.89,4.79,0,1,3.16,24,2,Entire rental unit,13.4,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,99.0,1.0,1.0,1.0,41.39987,2.17047,5.0,1.0,2.0,1.0,187.0,3,30,1,161,635,66,255,47685.0,4.87,4.93,4.87,4.9,4.95,4.89,4.82,0,10,3.97,48,2,Entire rental unit,12.6,0.12447192168985059,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.40709,2.15523,6.0,1.0,2.0,4.0,268.0,1,1125,5,324,492,68,255,68340.0,4.82,4.86,4.79,4.87,4.88,4.82,4.73,1,1,3.22,52,3,Entire rental unit,13.375342465753425,0.05852653271509531,0,0,0,0,1,0,0,0,0,0,0,0
0.0,100.0,0.0,0.0,1.0,1.0,41.37481,2.16522,2.0,1.0,2.0,2.0,88.0,30,45,16,153,2,16,0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0.01,50,2,Entire rental unit,14.682191780821919,0.04404945904173107,0,0,0,0,0,0,0,0,0,0,1,0
0.0,100.0,100.0,1.0,1.0,1.0,41.377438,2.188638,4.0,1.0,2.0,4.0,295.0,3,1125,10,320,172,69,108,31860.0,4.92,4.94,4.88,4.94,4.91,4.97,4.72,0,2,1.15,42,2,Entire rental unit,13.36986301369863,0.02622359608449253,0,0,0,0,0,0,0,0,0,0,0,0
0.0,100.0,70.0,1.0,1.0,1.0,41.3848,2.16546,6.0,2.0,3.0,6.0,207.0,2,30,6,335,279,78,255,52785.0,4.74,4.77,4.73,4.8,4.72,4.92,4.62,0,2,1.75,49,2,Entire rental unit,13.345205479452055,0.07825862957238537,0,0,0,0,0,0,0,0,0,0,0,0
0.0,83.0,28.0,0.0,1.0,1.0,41.40187,2.17208,3.0,1.0,1.0,2.0,131.0,32,330,30,365,0,108,0,0.0,4.72,4.77,4.75,4.85,4.85,4.84,4.57,0,413,0.0,8,2,Entire rental unit,14.005479452054795,0.05677485832045338,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,1.0,1.0,1.0,41.37206,2.14117,2.0,1.0,1.0,1.0,62.0,1,10,0,272,494,43,255,15810.0,4.85,4.88,4.94,4.92,4.92,4.74,4.8,1,2,3.94,26,2,Private room in rental unit,13.336986301369864,0.004585265327150953,0,1,0,0,0,0,0,0,0,0,1,0
0.0,100.0,98.0,1.0,1.0,1.0,41.39544,2.17887,5.0,2.0,3.0,5.0,356.0,5,60,16,256,126,94,255,90780.0,4.9,4.85,4.91,4.98,4.98,4.94,4.72,0,1,0.95,30,2,Other,13.331506849315069,0.02581143740340031,0,0,0,1,0,0,0,0,0,0,0,0
0.0,100.0,100.0,0.0,1.0,1.0,41.37752,2.16021,4.0,1.0,2.0,4.0,169.0,1,365,4,241,226,33,12,2028.0,4.51,4.61,4.67,4.88,4.87,4.7,4.43,1,1,1.43,35,2,Entire rental unit,13.306849315068494,0.0527047913446677,0,0,0,1,0,0,0,0,0,0,0,0
